symbol,exchange,datetime,open,high,low,close,volume,turnover,open_interest
MHImain,HKFE,2024-08-16 12:00:00,17429.0,17500.0,17399.0,17436.0,16311.0,284623288.0,0.0
MHImain,HKFE,2024-08-16 16:00:00,17436.0,17468.0,17387.0,17389.0,7287.0,127031345.0,0.0
MHImain,HKFE,2024-08-16 20:00:00,17389.0,17533.0,17354.0,17530.0,10122.0,176778629.0,0.0
MHImain,HKFE,2024-08-17 00:00:00,17531.0,17596.0,17502.0,17584.0,4403.0,77279303.0,0.0
MHImain,HKFE,2024-08-19 08:00:00,17566.0,17717.0,17548.0,17616.0,32647.0,576034243.0,0.0
MHImain,HKFE,2024-08-19 12:00:00,17619.0,17665.0,17581.0,17613.0,12213.0,215129687.0,0.0
MHImain,HKFE,2024-08-19 16:00:00,17613.0,17633.0,17568.0,17612.0,5690.0,100132558.0,0.0
MHImain,HKFE,2024-08-19 20:00:00,17614.0,17774.0,17610.0,17774.0,7949.0,140689145.0,0.0
MHImain,HKFE,2024-08-20 00:00:00,17773.0,17774.0,17718.0,17736.0,2716.0,48181678.0,0.0
MHImain,HKFE,2024-08-20 08:00:00,17718.0,17743.0,17492.0,17528.0,26809.0,471275819.0,0.0
MHImain,HKFE,2024-08-20 12:00:00,17528.0,17547.0,17464.0,17491.0,11499.0,201286633.0,0.0
MHImain,HKFE,2024-08-20 16:00:00,17492.0,17545.0,17445.0,17471.0,8659.0,151560093.0,0.0
MHImain,HKFE,2024-08-20 20:00:00,17468.0,17528.0,17366.0,17369.0,9575.0,167033408.0,0.0
MHImain,HKFE,2024-08-21 00:00:00,17368.0,17388.0,17323.0,17369.0,3978.0,69055092.0,0.0
MHImain,HKFE,2024-08-21 08:00:00,17318.0,17436.0,17251.0,17379.0,35090.0,608544143.0,0.0
MHImain,HKFE,2024-08-21 12:00:00,17380.0,17382.0,17328.0,17372.0,9323.0,161814398.0,0.0
MHImain,HKFE,2024-08-21 16:00:00,17372.0,17426.0,17362.0,17418.0,6859.0,119289326.0,0.0
MHImain,HKFE,2024-08-21 20:00:00,17417.0,17517.0,17395.0,17502.0,9825.0,171485694.0,0.0
MHImain,HKFE,2024-08-22 00:00:00,17501.0,17528.0,17481.0,17514.0,3657.0,64023382.0,0.0
MHImain,HKFE,2024-08-22 08:00:00,17488.0,17555.0,17398.0,17421.0,32763.0,572534277.0,0.0
MHImain,HKFE,2024-08-22 12:00:00,17421.0,17620.0,17419.0,17620.0,16580.0,290365665.0,0.0
MHImain,HKFE,2024-08-22 16:00:00,17619.0,17684.0,17608.0,17622.0,11385.0,200861872.0,0.0
MHImain,HKFE,2024-08-22 20:00:00,17623.0,17637.0,17485.0,17491.0,9441.0,165821672.0,0.0
